LayerID,IRIs,Space,Topic,Style,Discard,State
109098,"http://sweetontology.net/propEnergyFlux/SolarRadiation,http://sweetontology.net/stateTimeFrequency/Monthly",Global/Asia/United Arab Emirates,Energy,Choloplethic Method,0,2022.07.07 11:38:09
109108,"http://sweetontology.net/propEnergyFlux/SolarRadiation,http://sweetontology.net/stateTimeFrequency/Monthly",Global/Asia/United Arab Emirates,Energy,Choloplethic Method,0,2022.07.07 11:41:12
109118,"http://sweetontology.net/propEnergyFlux/SolarRadiation,http://sweetontology.net/stateTimeFrequency/Monthly",Global/Asia/United Arab Emirates,Energy,Choloplethic Method,0,2022.07.07 11:41:26
109128,"http://sweetontology.net/propEnergyFlux/SolarRadiation,http://sweetontology.net/stateTimeFrequency/Monthly",Global/Asia/United Arab Emirates,Energy,Choloplethic Method,0,2022.07.07 11:42:02
109138,"http://sweetontology.net/propEnergyFlux/SolarRadiation,http://sweetontology.net/stateTimeFrequency/Monthly",Global/Asia/United Arab Emirates,Energy,Choloplethic Method,0,2022.07.07 11:42:03
109148,"http://sweetontology.net/propEnergyFlux/SolarRadiation,http://sweetontology.net/stateTimeFrequency/Monthly",Global/Asia/United Arab Emirates,Energy,Choloplethic Method,0,2022.07.07 11:42:04
109158,"http://sweetontology.net/propEnergyFlux/SolarRadiation,http://sweetontology.net/stateTimeFrequency/Monthly",Global/Asia/United Arab Emirates,Energy,Choloplethic Method,0,2022.07.07 11:42:05
109168,"http://sweetontology.net/propEnergyFlux/SolarRadiation,http://sweetontology.net/stateTimeFrequency/Monthly",Global/Asia/United Arab Emirates,Energy,Choloplethic Method,0,2022.07.07 11:42:06
109178,"http://sweetontology.net/propEnergyFlux/SolarRadiation,http://sweetontology.net/stateTimeFrequency/Monthly",Global/Asia/United Arab Emirates,Energy,Choloplethic Method,0,2022.07.07 11:42:07
109188,"http://sweetontology.net/propEnergyFlux/SolarRadiation,http://sweetontology.net/stateTimeFrequency/Monthly",Global/Asia/United Arab Emirates,Energy,Choloplethic Method,0,2022.07.07 11:42:08
109198,"http://sweetontology.net/propEnergyFlux/SolarRadiation,http://sweetontology.net/stateTimeFrequency/Monthly",Global/Asia/United Arab Emirates,Energy,Choloplethic Method,0,2022.07.07 11:42:09
109208,"http://sweetontology.net/propEnergyFlux/SolarRadiation,http://sweetontology.net/stateTimeFrequency/Monthly",Global/Asia/United Arab Emirates,Energy,Choloplethic Method,0,2022.07.07 11:42:10
109218,"http://sweetontology.net/propEnergyFlux/SolarRadiation,http://sweetontology.net/stateTimeFrequency/Monthly",Global/Asia/United Arab Emirates,Energy,Choloplethic Method,0,2022.07.07 11:42:11
109228,"http://sweetontology.net/propEnergyFlux/SolarRadiation,http://sweetontology.net/stateTimeFrequency/Monthly",Global/Asia/United Arab Emirates,Energy,Choloplethic Method,0,2022.07.07 11:42:12
109238,"http://sweetontology.net/propEnergyFlux/SolarRadiation,http://sweetontology.net/stateTimeFrequency/Monthly",Global/Asia/United Arab Emirates,Energy,Choloplethic Method,0,2022.07.07 11:42:13
109248,"http://sweetontology.net/propEnergyFlux/SolarRadiation,http://sweetontology.net/stateTimeFrequency/Monthly",Global/Asia/United Arab Emirates,Energy,Choloplethic Method,0,2022.07.07 11:42:14
109258,"http://sweetontology.net/propEnergyFlux/SolarRadiation,http://sweetontology.net/stateTimeFrequency/Monthly",Global/Asia/United Arab Emirates,Energy,Choloplethic Method,0,2022.07.07 11:42:15
109268,"http://sweetontology.net/propEnergyFlux/SolarRadiation,http://sweetontology.net/stateTimeFrequency/Monthly",Global/Asia/United Arab Emirates,Energy,Choloplethic Method,0,2022.07.07 11:42:16
109278,"http://sweetontology.net/propEnergyFlux/SolarRadiation,http://sweetontology.net/stateTimeFrequency/Monthly",Global/Asia/United Arab Emirates,Energy,Choloplethic Method,0,2022.07.07 11:42:17
109288,"http://sweetontology.net/propEnergyFlux/SolarRadiation,http://sweetontology.net/stateTimeFrequency/Monthly",Global/Asia/United Arab Emirates,Energy,Choloplethic Method,0,2022.07.07 11:42:18
109298,"http://sweetontology.net/propEnergyFlux/SolarRadiation,http://sweetontology.net/stateTimeFrequency/Monthly",Global/Asia/United Arab Emirates,Energy,Choloplethic Method,0,2022.07.07 11:42:19
109308,"http://sweetontology.net/propEnergyFlux/SolarRadiation,http://sweetontology.net/stateTimeFrequency/Monthly",Global/Asia/United Arab Emirates,Energy,Choloplethic Method,0,2022.07.07 11:42:20
109318,"http://sweetontology.net/propEnergyFlux/SolarRadiation,http://sweetontology.net/stateTimeFrequency/Monthly",Global/Asia/United Arab Emirates,Energy,Choloplethic Method,0,2022.07.07 11:42:21
109328,"http://sweetontology.net/propEnergyFlux/SolarRadiation,http://sweetontology.net/stateTimeFrequency/Monthly",Global/Asia/United Arab Emirates,Energy,Choloplethic Method,0,2022.07.07 11:42:22
109338,"http://sweetontology.net/propEnergyFlux/SolarRadiation,http://sweetontology.net/stateTimeFrequency/Monthly",Global/Asia/United Arab Emirates,Energy,Choloplethic Method,0,2022.07.07 11:42:23
109348,"http://sweetontology.net/propEnergyFlux/SolarRadiation,http://sweetontology.net/stateTimeFrequency/Monthly",Global/Asia/United Arab Emirates,Energy,Choloplethic Method,0,2022.07.07 11:42:24
109358,"http://sweetontology.net/propEnergyFlux/SolarRadiation,http://sweetontology.net/stateTimeFrequency/Monthly",Global/Asia/United Arab Emirates,Energy,Choloplethic Method,0,2022.07.07 11:42:25
109368,"http://sweetontology.net/propEnergyFlux/SolarRadiation,http://sweetontology.net/stateTimeFrequency/Annual",Global/Asia/United Arab Emirates,Energy,Choloplethic Method,0,2022.07.07 11:44:29
109633,"http://sweetontology.net/propEnergy/Energy,http://sweetontology.net/humanResearch/Project,http://sweetontology.net/phenEnergy/RenewableEnergySource",Global/Oceania/Micronesia/Chuuk,Energy,Quality Base Method,0,2022.07.11 09:24:24
109643,"http://sweetontology.net/humanResearch/Project,http://sweetontology.net/phenEnergy/RenewableEnergySource",Global/Oceania/Micronesia/Chuuk,Energy,Area Method,0,2022.07.11 09:24:31
109653,"http://sweetontology.net/humanResearch/Project,http://sweetontology.net/phenEnergy/RenewableEnergySource",Global/Oceania/Micronesia/Chuuk,Energy,Area Method,0,2022.07.11 09:24:32
109663,"http://sweetontology.net/humanResearch/Project,http://sweetontology.net/phenEnergy/RenewableEnergySource",Global/Oceania/Micronesia/Pohnpei,Energy,Area Method,0,2022.07.11 09:24:34
109674,"http://sweetontology.net/humanResearch/Project,http://sweetontology.net/phenEnergy/RenewableEnergySource",Global/Oceania/Micronesia/Pohnpei,Energy,Area Method,0,2022.07.11 09:24:35
109684,"http://sweetontology.net/humanResearch/Project,http://sweetontology.net/phenEnergy/RenewableEnergySource",Global/Oceania/Micronesia/Pohnpei,Energy,Area Method,0,2022.07.11 09:24:47
109694,"http://sweetontology.net/humanResearch/Project,http://sweetontology.net/phenEnergy/RenewableEnergySource",Global/Oceania/Micronesia/Yap,Energy,Area Method,0,2022.07.11 09:24:50
109704,"http://sweetontology.net/humanResearch/Project,http://sweetontology.net/phenEnergy/RenewableEnergySource",Global/Oceania/Micronesia/Yap,Energy,Area Method,0,2022.07.11 09:24:52
109714,"http://sweetontology.net/humanResearch/Project,http://sweetontology.net/phenEnergy/RenewableEnergySource",Global/Oceania/Micronesia/Kosrae,Energy,Quality Base Method,0,2022.07.11 09:25:01
109724,"http://sweetontology.net/humanResearch/Project,http://sweetontology.net/phenEnergy/RenewableEnergySource",Global/Oceania/Micronesia/Kosrae,Energy,Area Method,0,2022.07.11 09:25:03
109734,"http://sweetontology.net/humanResearch/Project,http://sweetontology.net/phenEnergy/RenewableEnergySource",Global/Oceania/Micronesia/Kosrae,Energy,Area Method,0,2022.07.11 09:25:04
109903,"http://sweetontology.net/matrSediment/Soil,http://sweetontology.net/reprMathFunction/Horizon",Global/Europe/Austria,"Agriculture,Geology",Point Symbol Method,0,2022.07.11 09:25:22
109904,"http://sweetontology.net/matrSediment/Soil,http://sweetontology.net/stateRoleRepresentative/Reference",Global/Europe/Austria,"Agriculture,Geology",Point Symbol Method,0,2022.07.11 09:25:24
110029,http://sweetontology.net/realmHydroBody/BodyOfWater,Global,Water,Area Method,0,2022.07.08 23:41:34
110693,"http://sweetontology.net/phenAtmoPrecipitation/Storm,http://sweetontology.net/realmRegion/LowLatitude,http://sweetontology.net/propEnergyFlux/FluxDensity,http://sweetontology.net/propSpaceLocation/Location,http://sweetontology.net/procPhysical/Pressure,http://sweetontology.net/propSpeed/Speed,http://sweetontology.net/phenFluidDynamics/Cyclone",Global/North America,"Disaster,Weather",Line Symbol Method,0,2022.07.11 09:25:52
110694,"http://sweetontology.net/phenAtmoWind/Wind,http://sweetontology.net/phenFluidDynamics/Cyclone,http://sweetontology.net/realmRegion/LowLatitude,http://sweetontology.net/phenAtmoPrecipitation/Storm",Global/North America/United States,"Disaster,Weather",Line Symbol Method,0,2022.07.11 09:26:06
110749,http://sweetontology.net/phenAtmoWind/Wind,Global/North America/United States,Weather,Point Symbol Method,0,2022.07.09 11:29:29
110792,"http://sweetontology.net/matrFacility/Runway,http://sweetontology.net/propFunction/Threshold",Global/Europe/Sweden,Geology,Point Symbol Method,0,2022.07.11 09:26:17
111733,"http://sweetontology.net/matrFacility/Airport,http://sweetontology.net/matrFacility/Facility,http://sweetontology.net/stateSpace/Point",Global,Health,Point Symbol Method,0,2022.07.09 11:32:13
111738,"http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/stateSpaceScale/GlobalScale",Global,Geology,Choloplethic Method,0,2022.07.09 11:34:01
111740,http://sweetontology.net/realmHydroBody/BodyOfWater,Global,Water,Area Method,0,2022.07.09 11:36:53
111745,"http://sweetontology.net/matrPlant/Tree,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/matrPlant/Evergreen","Global/North America,Global/South America","Agriculture,Biodiversity",Area Method,0,2022.07.11 21:14:47
111746,http://sweetontology.net/realmHydroBody/BodyOfWater,Global,Water,Area Method,0,2022.07.09 11:38:33
112124,"http://sweetontology.net/realmLandform/LandCover,http://sweetontology.net/realmBiolBiome/Terrain",Global/Oceania/New Zealand,Geology,Raw Image,0,2022.07.09 11:41:01
112867,"http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/realmLandCoastal/CoastalRegion,http://sweetontology.net/humanJurisdiction/State",Global/Oceania/Australia,Geology,Line Symbol Method,0,2022.07.11 21:14:58
112880,"http://sweetontology.net/realmLandOrographic/Hill,http://sweetontology.net/realmLandOrographic/Orography,http://sweetontology.net/stateSpace/Point",Global/Oceania/Australia/Queensland,Geology,Point Symbol Method,0,2022.07.11 21:15:09
112915,"http://sweetontology.net/matrAnimal/Coral,http://sweetontology.net/stateSolid/Hardened,http://sweetontology.net/propFunction/StandardError,http://sweetontology.net/matrBiomass/Species",Global/Oceania/Australia/Queensland,"Biodiversity,Water",Choloplethic Method,0,2022.07.11 21:15:26
112925,"http://sweetontology.net/matrAnimal/Coral,http://sweetontology.net/stateSolid/Hardened,http://sweetontology.net/propFunction/StandardError,http://sweetontology.net/matrBiomass/Species",Global/Oceania/Australia/Queensland,"Biodiversity,Water",Choloplethic Method,0,2022.07.11 21:15:31
112935,"http://sweetontology.net/stateSolid/Hardened,http://sweetontology.net/matrAnimal/Coral,http://sweetontology.net/propFunction/StandardError,http://sweetontology.net/matrBiomass/Species",Global/Oceania/Australia/Queensland,"Biodiversity,Water",Choloplethic Method,0,2022.07.11 21:15:33
112946,"http://sweetontology.net/stateSolid/Hardened,http://sweetontology.net/matrAnimal/Coral,http://sweetontology.net/matrBiomass/Species",Global/Oceania/Australia/Queensland,"Biodiversity,Water",Choloplethic Method,0,2022.07.11 21:15:33
112956,"http://sweetontology.net/stateSolid/Hardened,http://sweetontology.net/matrAnimal/Coral,http://sweetontology.net/matrBiomass/Species",Global/Oceania/Australia/Queensland,"Biodiversity,Water",Choloplethic Method,0,2022.07.11 21:15:35
112968,"http://sweetontology.net/matrAnimal/Coral,http://sweetontology.net/stateSolid/Hardened,http://sweetontology.net/matrBiomass/Species",Global/Oceania/Australia/Queensland,"Biodiversity,Water",Choloplethic Method,0,2022.07.11 21:15:35
112980,"http://sweetontology.net/matrAnimal/Coral,http://sweetontology.net/stateSolid/Hardened,http://sweetontology.net/matrBiomass/Species",Global/Oceania/Australia/Queensland,"Biodiversity,Water",Choloplethic Method,0,2022.07.11 21:15:36
112992,"http://sweetontology.net/matrAnimal/Coral,http://sweetontology.net/stateSolid/Hardened,http://sweetontology.net/matrBiomass/Species",Global/Oceania/Australia/Queensland,"Biodiversity,Water",Choloplethic Method,0,2022.07.11 21:15:37
113002,"http://sweetontology.net/matrAnimal/Coral,http://sweetontology.net/stateSolid/Hardened,http://sweetontology.net/matrBiomass/Species",Global/Oceania/Australia/Queensland,"Biodiversity,Water",Choloplethic Method,0,2022.07.11 21:15:38
113012,"http://sweetontology.net/matrAnimal/Coral,http://sweetontology.net/stateSolid/Hardened,http://sweetontology.net/matrBiomass/Species",Global/Oceania/Australia/Queensland,"Biodiversity,Water",Choloplethic Method,0,2022.07.11 21:15:38
113022,"http://sweetontology.net/matrAnimal/Coral,http://sweetontology.net/stateSolid/Hardened,http://sweetontology.net/matrBiomass/Species",Global/Oceania/Australia/Queensland,"Biodiversity,Water",Choloplethic Method,0,2022.07.11 21:15:39
113034,"http://sweetontology.net/matrAnimal/Coral,http://sweetontology.net/stateSolid/Hardened,http://sweetontology.net/matrBiomass/Species",Global/Oceania/Australia/Queensland,"Biodiversity,Water",Choloplethic Method,0,2022.07.11 21:15:39
113048,"http://sweetontology.net/matrAnimal/Coral,http://sweetontology.net/stateSolid/Hardened,http://sweetontology.net/matrBiomass/Species",Global/Oceania/Australia/Queensland,"Biodiversity,Water",Choloplethic Method,0,2022.07.11 21:15:40
113061,"http://sweetontology.net/stateSolid/Hardened,http://sweetontology.net/matrAnimal/Coral,http://sweetontology.net/propFunction/StandardError,http://sweetontology.net/matrBiomass/Species",Global/Oceania/Australia/Queensland,Biodiversity,Choloplethic Method,0,2022.07.11 21:15:40
113232,"http://sweetontology.net/propFunction/StandardError,http://sweetontology.net/realmOceanFloor/OceanFloor,http://sweetontology.net/phenEcology/Biodiversity",Global/Oceania/Australia/Queensland,"Biodiversity,Water",Choloplethic Method,0,2022.07.09 11:55:26
113265,"http://sweetontology.net/stateSolid/Softened,http://sweetontology.net/matrAnimal/Coral,http://sweetontology.net/propFunction/StandardError,http://sweetontology.net/realmOceanFloor/Reef",Global/Oceania/Australia/Queensland,"Biodiversity,Water",Choloplethic Method,0,2022.07.09 11:56:17
113290,"http://sweetontology.net/stateSolid/Softened,http://sweetontology.net/matrAnimal/Coral,http://sweetontology.net/realmOceanFloor/Reef",Global/Oceania/Australia/Queensland,"Biodiversity,Water",Choloplethic Method,0,2022.07.09 11:56:49
113306,"http://sweetontology.net/stateSolid/Softened,http://sweetontology.net/matrAnimal/Coral,http://sweetontology.net/realmOceanFloor/Reef",Global/Oceania/Australia/Queensland,"Biodiversity,Water",Choloplethic Method,0,2022.07.09 11:57:05
113322,"http://sweetontology.net/stateSolid/Softened,http://sweetontology.net/matrAnimal/Coral,http://sweetontology.net/realmOceanFloor/Reef",Global/Oceania/Australia/Queensland,"Biodiversity,Water",Choloplethic Method,0,2022.07.09 11:57:21
114055,"http://sweetontology.net/matrSediment/Soil,http://sweetontology.net/realmGeol/Lithosphere",Global/Europe/Austria,"Agriculture,Geology",Quality Base Method,0,2022.07.11 21:16:01
114057,"http://sweetontology.net/matrSediment/Soil,http://sweetontology.net/stateRoleRepresentative/Reference",Global/Europe/Austria,"Agriculture,Geology",Quality Base Method,0,2022.07.11 21:16:06
114059,"http://sweetontology.net/matrSediment/Soil,http://sweetontology.net/propMass/Texture",Global/Europe/Austria,"Agriculture,Geology",Quality Base Method,0,2022.07.11 21:16:16
115035,"http://sweetontology.net/humanKnowledgeDomain/Meteorology,http://sweetontology.net/humanKnowledgeDomain/Climatology",Global/North America/United States,"Climate,Weather",Line Symbol Method,0,2022.07.09 13:32:42
115037,"http://sweetontology.net/humanKnowledgeDomain/Meteorology,http://sweetontology.net/humanKnowledgeDomain/Climatology,http://sweetontology.net/phenAtmoWind/Wind,http://sweetontology.net/propSpaceDirection/Inclination",Global/North America/United States,Weather,"Choloplethic Method,Point Symbol Method",0,2022.07.09 13:35:26
115040,"http://sweetontology.net/humanKnowledgeDomain/Meteorology,http://sweetontology.net/humanKnowledgeDomain/Climatology,http://sweetontology.net/propFraction/Humidity,http://sweetontology.net/realm/Atmosphere",Global/North America/United States,Weather,Line Symbol Method,0,2022.07.09 13:35:21
